2,1297,0,True,1078,22 : 38,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2353,1,True,904,22 : 38,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1434,0,True,912,22 : 38,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,593,1,True,1169,22 : 38,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,174,0,True,863,22 : 38,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2284,1,True,632,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2086,0,True,752,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,525,1,True,768,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1758,0,True,696,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1647,1,True,1080,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,680,0,True,904,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1001,0,True,216,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2190,0,True,240,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1867,1,True,774,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,408,0,True,784,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2181,1,True,824,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2049,0,True,856,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,2354,1,True,720,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,932,0,True,664,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1476,1,True,720,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1308,0,True,768,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1501,1,True,824,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1102,0,True,944,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,763,1,True,864,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,92,0,True,928,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1045,1,True,840,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1066,0,True,680,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,950,1,True,839,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1618,0,True,936,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,762,1,True,801,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,444,0,True,744,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,141,1,True,632,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1875,0,True,568,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,768,1,True,728,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,811,0,True,688,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1613,1,True,904,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1284,0,True,664,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1352,1,True,736,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1958,0,True,872,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
2,1737,1,True,928,22 : 39,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,200
