2,1430,1,True,206,22 : 44,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,762,1,True,208,22 : 44,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1871,1,True,216,22 : 44,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,905,0,True,208,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1545,0,True,208,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2333,0,True,232,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1696,0,True,208,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1956,1,True,816,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1284,1,True,256,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1958,1,True,232,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,801,1,True,240,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,141,1,True,344,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1083,1,True,313,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,838,1,True,311,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1102,0,True,677,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1434,0,True,263,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1219,0,True,228,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1849,0,True,264,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,968,1,True,808,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1739,1,True,751,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,724,0,True,1160,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,406,1,True,704,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,189,0,True,768,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2469,1,True,720,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2012,0,True,785,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1758,1,True,886,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2181,0,True,808,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,444,1,True,704,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1066,0,True,848,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,957,1,True,760,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1803,0,True,823,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1044,1,True,807,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1386,0,True,800,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,532,1,True,936,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1280,0,True,776,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1564,0,True,824,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1915,1,True,832,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1185,0,True,752,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2190,1,True,216,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2354,1,True,193,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,92,1,True,183,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2461,1,True,168,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,468,1,True,192,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,620,1,True,240,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,655,1,True,376,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,997,1,True,400,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1900,1,True,256,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2310,1,True,272,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1748,1,True,344,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1365,0,True,888,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,587,0,True,200,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1211,0,True,184,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,359,0,True,184,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,811,0,True,176,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,281,0,True,175,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,680,0,True,176,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,633,0,True,168,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,377,0,True,188,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1257,0,True,164,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2495,0,True,192,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1992,0,True,200,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,310,0,True,201,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1875,0,True,336,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1136,0,True,647,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1115,0,True,472,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2443,0,True,497,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2282,0,True,447,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1407,0,True,472,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,1792,0,True,496,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,2353,0,True,568,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
2,675,0,True,544,22 : 45,2016-09-25,Google Inc.|Netscape|Chrome,944,1087,0,0
